date,asset,close,volume
2023-07-06,MCD,276.6618957519531,2569600
2023-07-07,MCD,274.0164794921875,2586500
2023-07-10,MCD,276.258544921875,1703700
2023-07-11,MCD,276.4930725097656,1529600
2023-07-12,MCD,277.3091735839844,2156000
2023-07-13,MCD,276.94329833984375,1656900
2023-07-14,MCD,276.6806640625,1550000
2023-07-17,MCD,276.436767578125,1669900
2023-07-18,MCD,275.6299743652344,1991600
2023-07-19,MCD,275.9208068847656,1969200
2023-07-20,MCD,278.735107421875,2104300
2023-07-21,MCD,277.3091735839844,2835500
2023-07-24,MCD,277.02777099609375,2034400
2023-07-25,MCD,274.2604064941406,2780600
2023-07-26,MCD,273.68817138671875,2896900
2023-07-27,MCD,276.91522216796875,4698300
2023-07-28,MCD,275.82696533203125,2843000
2023-07-31,MCD,275.0484313964844,3296000
2023-08-01,MCD,273.05023193359375,1916200
2023-08-02,MCD,271.69000244140625,2388300
2023-08-03,MCD,273.0033264160156,1910700
2023-08-04,MCD,269.2509765625,2520500
2023-08-07,MCD,273.3597717285156,2176800
2023-08-08,MCD,271.6524963378906,1948400
2023-08-09,MCD,270.3860778808594,1895800
2023-08-10,MCD,269.7950744628906,2436300
2023-08-11,MCD,270.75189208984375,1761800
2023-08-14,MCD,270.9301452636719,1712400
2023-08-15,MCD,270.45172119140625,1883800
2023-08-16,MCD,267.7312316894531,1829400
2023-08-17,MCD,264.4104309082031,2148400
2023-08-18,MCD,264.2978820800781,2624500
2023-08-21,MCD,262.7030944824219,2682600
2023-08-22,MCD,262.9563903808594,2052300
2023-08-23,MCD,264.4197998046875,2308800
2023-08-24,MCD,264.8701171875,2006400
2023-08-25,MCD,266.96197509765625,3725200
2023-08-28,MCD,266.1177673339844,2317600
2023-08-29,MCD,266.0333251953125,2348500
2023-08-30,MCD,266.64306640625,2410700
2023-08-31,MCD,265.1623229980469,2979800
2023-09-01,MCD,264.9642639160156,2136400
2023-09-05,MCD,263.2855224609375,2410300
2023-09-06,MCD,259.777099609375,2705800
2023-09-07,MCD,262.5027160644531,3732800
2023-09-08,MCD,263.3420715332031,2351300
2023-09-11,MCD,263.8514404296875,2433200
2023-09-12,MCD,264.74737548828125,1450200
2023-09-13,MCD,265.7471008300781,1724300
2023-09-14,MCD,268.5670471191406,2219700
2023-09-15,MCD,262.4084167480469,5730700
2023-09-18,MCD,261.9273986816406,2884800
2023-09-19,MCD,262.3140869140625,2128100
2023-09-20,MCD,261.43701171875,1979300
2023-09-21,MCD,255.7970428466797,2370100
2023-09-22,MCD,256.74017333984375,1958300
2023-09-25,MCD,254.43896484375,1895500
2023-09-26,MCD,252.49609375,2251600
2023-09-27,MCD,248.6481170654297,2735000
2023-09-28,MCD,250.48719787597656,2182400
2023-09-29,MCD,248.45945739746094,3367100
2023-10-02,MCD,243.09298706054688,4425000
2023-10-03,MCD,240.0183868408203,3408100
2023-10-04,MCD,241.2633056640625,2820000
2023-10-05,MCD,237.88690185546875,3799600
2023-10-06,MCD,234.1049346923828,5130700
2023-10-09,MCD,235.70826721191406,2782300
2023-10-10,MCD,237.21730041503906,3129600
2023-10-11,MCD,236.65138244628906,2919400
2023-10-12,MCD,232.1903533935547,3528300
2023-10-13,MCD,234.1898193359375,2646500
2023-10-16,MCD,235.7271270751953,2774700
2023-10-17,MCD,236.85888671875,2627500
2023-10-18,MCD,241.47079467773438,4559200
2023-10-19,MCD,243.6871795654297,5646200
2023-10-20,MCD,243.4324951171875,3779200
2023-10-23,MCD,240.26358032226562,3409800
2023-10-24,MCD,242.6403045654297,2468000
2023-10-25,MCD,243.3571014404297,2759100
2023-10-26,MCD,241.2821807861328,2702600
2023-10-27,MCD,241.21617126464844,3209000
2023-10-30,MCD,245.35653686523438,6305100
2023-10-31,MCD,247.26165771484375,3990600
2023-11-01,MCD,247.07305908203125,3543000
2023-11-02,MCD,251.67552185058594,4109700
2023-11-03,MCD,252.63754272460938,3126500
2023-11-06,MCD,253.618408203125,3090600
2023-11-07,MCD,253.39199829101562,2360800
2023-11-08,MCD,252.27914428710938,2223300
2023-11-09,MCD,251.7321014404297,2501700
2023-11-10,MCD,252.5620880126953,2664900
2023-11-13,MCD,253.89193725585938,2591900
2023-11-14,MCD,256.0516052246094,2647800
2023-11-15,MCD,255.0142059326172,2575900
2023-11-16,MCD,260.4183654785156,3593700
2023-11-17,MCD,260.06939697265625,2604800
2023-11-20,MCD,263.1629333496094,3499400
2023-11-21,MCD,264.5210266113281,2940800
2023-11-22,MCD,265.89794921875,2285000
2023-11-24,MCD,266.47332763671875,1218000
2023-11-27,MCD,265.8131408691406,3703900
2023-11-28,MCD,266.04888916015625,2199600
2023-11-29,MCD,264.4361877441406,2433400
2023-11-30,MCD,267.4058532714844,5030400
2023-12-01,MCD,271.3147888183594,4967400
2023-12-04,MCD,271.4761657714844,3522900
2023-12-05,MCD,271.8651428222656,3005300
2023-12-06,MCD,272.1687316894531,2765100
2023-12-07,MCD,272.1023254394531,3131900
2023-12-08,MCD,270.9068603515625,3623600
2023-12-11,MCD,274.3414306640625,3353000
2023-12-12,MCD,276.4952087402344,2252200
2023-12-13,MCD,280.77423095703125,3312300
2023-12-14,MCD,275.1668395996094,4626800
2023-12-15,MCD,272.5577087402344,6328500
2023-12-18,MCD,275.36614990234375,2490100
2023-12-19,MCD,275.8405456542969,2054200
2023-12-20,MCD,274.1896667480469,2398500
2023-12-21,MCD,276.4667663574219,2313100
2023-12-22,MCD,276.7608642578125,1700300
2023-12-26,MCD,277.8614807128906,1381500
2023-12-27,MCD,279.46490478515625,1892100
2023-12-28,MCD,280.6888427734375,1907100
2023-12-29,MCD,281.3245544433594,2227800
2024-01-02,MCD,281.8273620605469,4458400
2024-01-03,MCD,279.3130798339844,3114800
2024-01-04,MCD,276.79876708984375,4615400
2024-01-05,MCD,274.1896667480469,3407300
2024-01-08,MCD,276.95062255859375,3097000
2024-01-09,MCD,275.9733581542969,2176400
2024-01-10,MCD,279.0284729003906,2199700
2024-01-11,MCD,279.0854187011719,2047400
2024-01-12,MCD,278.440185546875,1714800
2024-01-16,MCD,276.1820983886719,2859000
2024-01-17,MCD,276.24853515625,2008200
2024-01-18,MCD,279.2846374511719,2221200
2024-01-19,MCD,285.1386413574219,4250900
2024-01-22,MCD,283.12725830078125,3250200
2024-01-23,MCD,284.6832275390625,1874000
2024-01-24,MCD,285.05328369140625,3209700
2024-01-25,MCD,281.9886474609375,3219600
2024-01-26,MCD,277.292236328125,4210500
2024-01-29,MCD,277.339599609375,3899700
2024-01-30,MCD,279.55975341796875,2524200
2024-01-31,MCD,277.7286376953125,3476200
2024-02-01,MCD,282.81414794921875,3380600
2024-02-02,MCD,281.83685302734375,3971600
2024-02-05,MCD,271.3243408203125,7581900
2024-02-06,MCD,270.0718994140625,5927200
2024-02-07,MCD,272.6146240234375,3954700
2024-02-08,MCD,276.9790954589844,4605000
2024-02-09,MCD,274.64508056640625,3323000
2024-02-12,MCD,274.61663818359375,2392300
2024-02-13,MCD,272.40594482421875,2756100
2024-02-14,MCD,273.4116516113281,2139300
2024-02-15,MCD,276.91265869140625,2401400
2024-02-16,MCD,277.0644836425781,2837500
2024-02-20,MCD,277.6622314453125,2264000
2024-02-21,MCD,278.85772705078125,2076400
2024-02-22,MCD,280.7648010253906,3146600
2024-02-23,MCD,282.5010070800781,2199000
2024-02-26,MCD,281.90325927734375,2595300
2024-02-27,MCD,278.71533203125,2811200
2024-02-28,MCD,280.0721130371094,2507300
2024-02-29,MCD,278.8889465332031,3601700
2024-03-01,MCD,277.40997314453125,3028900
2024-03-04,MCD,277.61041259765625,2832000
2024-03-05,MCD,279.1370544433594,2969600
2024-03-06,MCD,279.5091857910156,2348000
2024-03-07,MCD,277.7724914550781,2237700
2024-03-08,MCD,279.14654541015625,2482300
2024-03-11,MCD,281.31256103515625,2893300
2024-03-12,MCD,280.8259582519531,2233100
2024-03-13,MCD,269.9005126953125,5441300
2024-03-14,MCD,268.8223571777344,4659300
2024-03-15,MCD,266.3509826660156,5071700
2024-03-18,MCD,265.81658935546875,3319400
2024-03-19,MCD,269.9100646972656,4055400
2024-03-20,MCD,271.41766357421875,2867300
2024-03-21,MCD,270.53985595703125,3653300
2024-03-22,MCD,269.68109130859375,2556100
2024-03-25,MCD,265.8547668457031,2985500
2024-03-26,MCD,265.8547668457031,2572100
2024-03-27,MCD,269.0989685058594,2605000
2024-03-28,MCD,269.0321960449219,3453900
2024-04-01,MCD,267.3815002441406,2408800
2024-04-02,MCD,265.01507568359375,2907700
2024-04-03,MCD,262.9159240722656,2748000
2024-04-04,MCD,257.7155456542969,4095100
2024-04-05,MCD,254.4713897705078,6816000
2024-04-08,MCD,255.301513671875,3753200
2024-04-09,MCD,257.0953369140625,3934900
2024-04-10,MCD,256.3606872558594,3817500
2024-04-11,MCD,256.3129577636719,2519200
2024-04-12,MCD,255.13931274414062,2708400
2024-04-15,MCD,254.032470703125,3686700
2024-04-16,MCD,253.26910400390625,2912900
2024-04-17,MCD,257.58197021484375,3383100
2024-04-18,MCD,258.5648498535156,3402700
2024-04-19,MCD,259.528564453125,3017100
2024-04-22,MCD,262.9540710449219,3129300
2024-04-23,MCD,264.1945495605469,3275700
2024-04-24,MCD,264.0704650878906,4071600
2024-04-25,MCD,262.97314453125,4179800
2024-04-26,MCD,260.578125,3636500
2024-04-29,MCD,261.0170593261719,3148900
2024-04-30,MCD,260.5304260253906,6894400
2024-05-01,MCD,261.8567810058594,4843200
2024-05-02,MCD,260.7594299316406,3084000
2024-05-03,MCD,257.93505859375,2642100
2024-05-06,MCD,256.9617919921875,2481300
2024-05-07,MCD,255.2442626953125,3160000
2024-05-08,MCD,256.1889343261719,3259800
2024-05-09,MCD,255.67359924316406,3140000
2024-05-10,MCD,262.400634765625,4983500
2024-05-13,MCD,258.8892822265625,3840700
2024-05-14,MCD,258.259521484375,3143200
2024-05-15,MCD,261.32244873046875,2982500
2024-05-16,MCD,260.9789123535156,2339900
2024-05-17,MCD,259.9006652832031,2454500
2024-05-20,MCD,255.59727478027344,2651100
2024-05-21,MCD,253.68893432617188,2362600
2024-05-22,MCD,253.59349060058594,1906100
2024-05-23,MCD,246.11273193359375,5636200
2024-05-24,MCD,246.2844696044922,3382900
2024-05-28,MCD,241.92384338378906,4324700
2024-05-29,MCD,237.9449005126953,4029300
2024-05-30,MCD,240.52120971679688,3597800
2024-05-31,MCD,247.0287322998047,6125400
2024-06-03,MCD,249.45846557617188,4342800
2024-06-04,MCD,252.31082153320312,4592700
2024-06-05,MCD,249.68896484375,4136800
2024-06-06,MCD,250.39002990722656,3354300
2024-06-07,MCD,246.05874633789062,2290100
2024-06-10,MCD,243.75381469726562,2866200
2024-06-11,MCD,244.2052001953125,2729400
2024-06-12,MCD,244.39730834960938,3169600
2024-06-13,MCD,243.64820861816406,3153000
2024-06-14,MCD,243.532958984375,2806600
2024-06-17,MCD,243.46572875976562,2532900
2024-06-18,MCD,240.85350036621094,2956300
2024-06-20,MCD,243.74423217773438,4046500
2024-06-21,MCD,249.11276245117188,8425800
2024-06-24,MCD,250.0635528564453,3901200
2024-06-25,MCD,247.18240356445312,3903800
2024-06-26,MCD,247.61453247070312,2796100
2024-06-27,MCD,247.94110107421875,2651000
2024-06-28,MCD,244.74301147460938,8958700
2024-07-01,MCD,240.08518981933594,3817600
2024-07-02,MCD,237.9723358154297,3944900
2024-07-03,MCD,240.09478759765625,2026100
2024-07-05,MCD,241.14161682128906,2814300
2024-07-08,MCD,238.0299835205078,3163900
2024-07-09,MCD,236.0803985595703,4927300
2024-07-10,MCD,240.56536865234375,4092700
2024-07-11,MCD,244.70462036132812,5546400
2024-07-12,MCD,243.8402557373047,4543000
2024-07-15,MCD,241.56417846679688,3393600
2024-07-16,MCD,247.07675170898438,4173000
2024-07-17,MCD,250.6589813232422,3711500
2024-07-18,MCD,249.2375946044922,3421800
2024-07-19,MCD,247.08636474609375,3470600
2024-07-22,MCD,249.25682067871094,2759500
2024-07-23,MCD,243.98431396484375,2653100
2024-07-24,MCD,243.33126831054688,5983300
2024-07-25,MCD,241.49696350097656,3323100
2024-07-26,MCD,242.0155487060547,4002900
2024-07-29,MCD,251.0623321533203,9381000
2024-07-30,MCD,255.8834228515625,4936600
2024-07-31,MCD,254.88467407226562,4652100
2024-08-01,MCD,258.1019287109375,4936000
2024-08-02,MCD,265.7273254394531,9585900
2024-08-05,MCD,257.8138427734375,6794900
2024-08-06,MCD,259.3600158691406,3369300
2024-08-07,MCD,258.6973876953125,3540000
2024-08-08,MCD,260.44525146484375,3227200
2024-08-09,MCD,257.29522705078125,2664900
2024-08-12,MCD,258.78375244140625,3008100
2024-08-13,MCD,259.60009765625,2603600
2024-08-14,MCD,260.40679931640625,2242100
2024-08-15,MCD,263.9794006347656,2445200
2024-08-16,MCD,267.4559631347656,3286000
2024-08-19,MCD,276.1570129394531,5268800
2024-08-20,MCD,274.3131103515625,3697600
2024-08-21,MCD,278.2314147949219,2686300
2024-08-22,MCD,277.751220703125,1746400
2024-08-23,MCD,278.0489807128906,2145900
2024-08-26,MCD,277.24224853515625,2018500
2024-08-27,MCD,278.1642150878906,2897600
2024-08-28,MCD,275.6768798828125,2603800
2024-08-29,MCD,276.4547424316406,1797100
2024-08-30,MCD,277.2230529785156,2528500
2024-09-03,MCD,275.8030700683594,2902800
2024-09-04,MCD,278.2276306152344,2558300
2024-09-05,MCD,278.169677734375,2412500
2024-09-06,MCD,279.65728759765625,3863600
2024-09-09,MCD,281.376708984375,3208600
2024-09-10,MCD,281.3573913574219,2497100
2024-09-11,MCD,280.3528137207031,2747500
2024-09-12,MCD,282.400634765625,2274200
2024-09-13,MCD,286.4383544921875,2205500
2024-09-16,MCD,286.5929260253906,2916200
2024-09-17,MCD,283.75299072265625,2997400
2024-09-18,MCD,282.091552734375,1788200
2024-09-19,MCD,283.849609375,2271400
2024-09-20,MCD,286.7281188964844,5817300
2024-09-23,MCD,288.88226318359375,2312400
2024-09-24,MCD,290.0511169433594,2408100
2024-09-25,MCD,290.24432373046875,1986200
2024-09-26,MCD,293.3160400390625,1971100
2024-09-27,MCD,293.3547058105469,3402800
2024-09-30,MCD,294.1468200683594,2286500
2024-10-01,MCD,292.6688537597656,3036200
2024-10-02,MCD,293.4223327636719,2352400
2024-10-03,MCD,293.1228942871094,1802500
2024-10-04,MCD,293.4223327636719,2432400
2024-10-07,MCD,290.61138916015625,2091800
2024-10-08,MCD,291.6256103515625,2038300
2024-10-09,MCD,293.48992919921875,1854100
2024-10-10,MCD,293.6927795410156,1739500
2024-10-11,MCD,294.6587829589844,1775600
2024-10-14,MCD,299.29541015625,2376300
2024-10-15,MCD,302.6763000488281,3067100
2024-10-16,MCD,302.2706298828125,1821300
2024-10-17,MCD,303.9900207519531,3095200
2024-10-18,MCD,305.7867126464844,2531200
2024-10-21,MCD,304.17352294921875,2404100
2024-10-22,MCD,303.9803466796875,5889100
2024-10-23,MCD,288.4089660644531,18792000
2024-10-24,MCD,291.3164978027344,5522600
2024-10-25,MCD,282.6517639160156,8863200
2024-10-28,MCD,286.6895446777344,6656000
2024-10-29,MCD,284.9604797363281,9048900
2024-10-30,MCD,281.598876953125,4924000
2024-10-31,MCD,282.1687927246094,4277400
2024-11-01,MCD,285.1632995605469,4131800
2024-11-04,MCD,282.88360595703125,2583100
2024-11-05,MCD,287.2015075683594,3032100
2024-11-06,MCD,283.9944763183594,4646400
2024-11-07,MCD,284.6319885253906,3357400
2024-11-08,MCD,288.79534912109375,3279100
2024-11-11,MCD,291.2682189941406,2872400
2024-11-12,MCD,288.48626708984375,2452900
2024-11-13,MCD,287.2304992675781,2327100
2024-11-14,MCD,288.3992919921875,1932600
2024-11-15,MCD,282.67108154296875,4039400
2024-11-18,MCD,281.19317626953125,2865000
2024-11-19,MCD,280.8358154296875,2353300
2024-11-20,MCD,281.0096130371094,2524600
2024-11-21,MCD,278.6526794433594,4475700
2024-11-22,MCD,280.4010925292969,2879100
2024-11-25,MCD,286.10992431640625,5021800
2024-11-26,MCD,286.2451477050781,2254200
2024-11-27,MCD,285.0376892089844,2240300
2024-11-29,MCD,285.93609619140625,1655900
2024-12-02,MCD,284.1868896484375,3149900
2024-12-03,MCD,286.18878173828125,3031000
2024-12-04,MCD,286.7620544433594,3742500
2024-12-05,MCD,291.01849365234375,2594800
2024-12-06,MCD,290.5423583984375,4158700
2024-12-09,MCD,292.8648376464844,2391600
2024-12-10,MCD,292.2234802246094,3523000
2024-12-11,MCD,287.74359130859375,3037600
2024-12-12,MCD,288.2586364746094,2040700
2024-12-13,MCD,288.22943115234375,2547600
2024-12-16,MCD,289.3081359863281,3179900
2024-12-17,MCD,287.72412109375,3295800
2024-12-18,MCD,282.6708984375,3800900
2024-12-19,MCD,282.0392761230469,3438500
2024-12-20,MCD,284.4200744628906,7678000
2024-12-23,MCD,283.0693359375,2492200
2024-12-24,MCD,285.693115234375,1461000
2024-12-26,MCD,286.4802551269531,1433900
2024-12-27,MCD,285.33355712890625,1617200
2024-12-30,MCD,281.4270935058594,1936700
2024-12-31,MCD,281.7088623046875,1915600
2025-01-02,MCD,284.25494384765625,3117000
2025-01-03,MCD,286.4608459472656,2240100
2025-01-06,MCD,283.9342041015625,2838900
2025-01-07,MCD,281.1743469238281,3419500
2025-01-08,MCD,278.80322265625,2724200
2025-01-10,MCD,274.3427429199219,3946000
2025-01-13,MCD,275.6255187988281,3394300
2025-01-14,MCD,273.6333312988281,2238900
2025-01-15,MCD,274.3330383300781,2867800
2025-01-16,MCD,271.84527587890625,3403700
2025-01-17,MCD,273.0211486816406,3312800
2025-01-21,MCD,274.63427734375,3858600
2025-01-22,MCD,273.4098815917969,3660600
2025-01-23,MCD,276.40289306640625,2279400
2025-01-24,MCD,277.4038391113281,2523000
2025-01-27,MCD,284.8185119628906,4343000
2025-01-28,MCD,282.9333190917969,3180100
2025-01-29,MCD,281.9226379394531,2358300
2025-01-30,MCD,282.1267395019531,2125200
2025-01-31,MCD,280.55242919921875,2556500
2025-02-03,MCD,281.86431884765625,3048800
2025-02-04,MCD,281.5921936035156,2976900
2025-02-05,MCD,280.6787414550781,2362900
2025-02-06,MCD,286.05267333984375,3590000
2025-02-07,MCD,285.994384765625,2858000
2025-02-10,MCD,299.7159423828125,8052000
2025-02-11,MCD,301.45538330078125,4180400
2025-02-12,MCD,298.9190673828125,3110200
2025-02-13,MCD,301.270751953125,3096800
2025-02-14,MCD,299.84222412109375,2674400
2025-02-18,MCD,296.2272033691406,3367800
2025-02-19,MCD,293.4187927246094,2990700
2025-02-20,MCD,294.4974365234375,3020000
2025-02-21,MCD,296.20782470703125,3036700
2025-02-24,MCD,298.889892578125,3397600
2025-02-25,MCD,301.9509582519531,3891600
2025-02-26,MCD,295.6829833984375,4140900
2025-02-27,MCD,301.2027282714844,3350400
2025-02-28,MCD,299.6284484863281,4972900
2025-03-03,MCD,297.40972900390625,4371300
2025-03-04,MCD,298.85626220703125,3954500
2025-03-05,MCD,300.4983215332031,2327500
2025-03-06,MCD,303.3522644042969,2954900
2025-03-07,MCD,314.025390625,7607600
2025-03-10,MCD,310.07672119140625,4707600
2025-03-11,MCD,299.82391357421875,4513100
2025-03-12,MCD,292.6303405761719,4546200
2025-03-13,MCD,290.7732849121094,4178600
2025-03-14,MCD,293.05059814453125,2696800
2025-03-17,MCD,297.09698486328125,2758400
2025-03-18,MCD,296.7353820800781,2435400
2025-03-19,MCD,299.9803161621094,2812200
2025-03-20,MCD,300.0584716796875,2723500
2025-03-21,MCD,298.5337219238281,6016100
2025-03-24,MCD,298.7585754394531,3443400
2025-03-25,MCD,299.9803161621094,2657100
2025-03-26,MCD,306.48968505859375,2624400
2025-03-27,MCD,305.61981201171875,3119500
2025-03-28,MCD,300.146484375,3211600
2025-03-31,MCD,305.3070983886719,4418800
2025-04-01,MCD,306.5386047363281,2411200
2025-04-02,MCD,304.534912109375,2776800
2025-04-03,MCD,311.07366943359375,7023900
2025-04-04,MCD,293.3242492675781,8831100
2025-04-07,MCD,293.1092834472656,7725900
2025-04-08,MCD,293.05059814453125,5562500
2025-04-09,MCD,297.08721923828125,8265700
2025-04-10,MCD,299.84344482421875,6049500
2025-04-11,MCD,302.8929138183594,4439900
2025-04-14,MCD,308.9234313964844,4068300
2025-04-15,MCD,305.4145812988281,2901200
2025-04-16,MCD,302.11102294921875,3098900
2025-04-17,MCD,304.26123046875,2728500
2025-04-21,MCD,301.7395935058594,2669900
2025-04-22,MCD,311.8653259277344,4200700
2025-04-23,MCD,311.2789306640625,3210100
2025-04-24,MCD,309.07000732421875,2479500
2025-04-25,MCD,309.5782470703125,2282900
2025-04-28,MCD,309.64666748046875,2578300
2025-04-29,MCD,307.388916015625,3164500
2025-04-30,MCD,312.4224548339844,5564600
2025-05-01,MCD,306.5483703613281,5186900
2025-05-02,MCD,304.90631103515625,3994600
2025-05-05,MCD,308.5813293457031,3534100
2025-05-06,MCD,309.62713623046875,2691700
2025-05-07,MCD,310.93682861328125,2725900
2025-05-08,MCD,306.4017333984375,2131500
2025-05-09,MCD,306.58746337890625,1917800
2025-05-12,MCD,304.86724853515625,4137900
2025-05-13,MCD,301.71026611328125,3018600
2025-05-14,MCD,300.54718017578125,2656600
2025-05-15,MCD,307.3693542480469,2928500
2025-05-16,MCD,311.40594482421875,2636900
2025-05-19,MCD,313.96673583984375,2748600
2025-05-20,MCD,312.5690612792969,2035000
2025-05-21,MCD,309.2850036621094,2386700
2025-05-22,MCD,307.20318603515625,2642000
2025-05-23,MCD,307.45733642578125,2701500
2025-05-27,MCD,307.8287353515625,2526700
2025-05-28,MCD,305.76641845703125,1935600
2025-05-29,MCD,304.8085632324219,2248800
2025-05-30,MCD,306.7536315917969,4062900
2025-06-02,MCD,307.3433532714844,2577000
2025-06-03,MCD,307.0583190917969,3028100
2025-06-04,MCD,306.2522888183594,2069500
2025-06-05,MCD,303.70648193359375,3813500
2025-06-06,MCD,302.1141357421875,2622800
2025-06-09,MCD,299.5781555175781,4059800
2025-06-10,MCD,295.30242919921875,4698700
2025-06-11,MCD,296.5704345703125,3312100
2025-06-12,MCD,297.98583984375,2584700
2025-06-13,MCD,296.7571716308594,2435500
2025-06-16,MCD,291.23309326171875,4045700
2025-06-17,MCD,287.3210144042969,3379000
2025-06-18,MCD,284.686767578125,4008700
2025-06-20,MCD,282.5538024902344,7085000
2025-06-23,MCD,284.57861328125,5172500
2025-06-24,MCD,286.495361328125,4461200
2025-06-25,MCD,280.6763610839844,4259800
2025-06-26,MCD,280.7550354003906,5354900
2025-06-27,MCD,286.573974609375,7422200
2025-06-30,MCD,287.18341064453125,5054800
2025-07-01,MCD,292.41259765625,5121900
2025-07-02,MCD,289.6014099121094,4021500
2025-07-03,MCD,289.060791015625,1678600
2025-07-07,MCD,288.5201721191406,3404300
2025-07-08,MCD,286.69195556640625,3123600
2025-07-09,MCD,288.0188903808594,3265800
2025-07-10,MCD,293.2972412109375,5366800
2025-07-11,MCD,294.7912902832031,4524100
2025-07-14,MCD,296.7276916503906,5707500
2025-07-15,MCD,294.5062561035156,2937600
2025-07-16,MCD,293.7985534667969,2804700
2025-07-17,MCD,295.2434387207031,3134300
2025-07-18,MCD,291.999755859375,3481300
2025-07-21,MCD,290.6924743652344,3037500
2025-07-22,MCD,294.06396484375,2672000
2025-07-23,MCD,293.0318298339844,2467600
2025-07-24,MCD,289.4539794921875,4426000
2025-07-25,MCD,293.37591552734375,3401000
2025-07-28,MCD,294.11309814453125,3070500
2025-07-29,MCD,297.50421142578125,3147700
2025-07-30,MCD,298.4281311035156,2805900
2025-07-31,MCD,294.9485778808594,3639600
2025-08-01,MCD,297.720458984375,3344800
2025-08-04,MCD,299.0375671386719,4734500
2025-08-05,MCD,293.6707458496094,4222900
2025-08-06,MCD,302.4090270996094,6474300
2025-08-07,MCD,302.65478515625,3603300
2025-08-08,MCD,300.23675537109375,2622000
2025-08-11,MCD,299.1653747558594,2649000
2025-08-12,MCD,296.4917907714844,3438300
2025-08-13,MCD,299.8632507324219,2999100
2025-08-14,MCD,303.6770324707031,4699400
2025-08-15,MCD,303.6573181152344,3416600
2025-08-18,MCD,303.4313049316406,3272600
2025-08-19,MCD,305.62322998046875,2893600
2025-08-20,MCD,307.73651123046875,3879900
2025-08-21,MCD,307.8741455078125,2282200
2025-08-22,MCD,308.70965576171875,2796700
2025-08-25,MCD,308.09039306640625,2944300
2025-08-26,MCD,307.5989074707031,2807600
2025-08-27,MCD,306.1147155761719,3234400
2025-08-28,MCD,306.8912048339844,3471700
2025-08-29,MCD,308.1886901855469,2492500
2025-09-02,MCD,312.1328430175781,3228700
2025-09-03,MCD,312.755615234375,3219500
2025-09-04,MCD,313.34869384765625,2881300
2025-09-05,MCD,310.7687072753906,2533100
2025-09-08,MCD,309.20684814453125,2873600
2025-09-09,MCD,308.9300537109375,2310800
2025-09-10,MCD,302.4256591796875,3479500
2025-09-11,MCD,304.88702392578125,2761500
2025-09-12,MCD,301.891845703125,2072600
2025-09-15,MCD,298.60009765625,3584500
2025-09-16,MCD,299.80609130859375,3578500
2025-09-17,MCD,301.4667663574219,2681600
2025-09-18,MCD,297.6808166503906,4654100
2025-09-19,MCD,298.90655517578125,5696900
2025-09-22,MCD,299.509521484375,3657900
2025-09-23,MCD,299.7072448730469,2976900
2025-09-24,MCD,300.8341064453125,2427300
2025-09-25,MCD,298.82745361328125,2558400
2025-09-26,MCD,301.73370361328125,2284700
2025-09-29,MCD,299.509521484375,3073800
2025-09-30,MCD,300.3992004394531,2640100
2025-10-01,MCD,297.0679016113281,3055300
2025-10-02,MCD,296.4352722167969,2690400
2025-10-03,MCD,297.5226135253906,2599100
2025-10-06,MCD,292.6393737792969,3814200
2025-10-07,MCD,292.9161682128906,2515700
2025-10-08,MCD,291.0181884765625,2464600
2025-10-09,MCD,290.43499755859375,2802700
2025-10-10,MCD,293.5982360839844,4016200
2025-10-13,MCD,296.66259765625,3369300
2025-10-14,MCD,301.0614929199219,2992800
2025-10-15,MCD,301.74359130859375,2522100
2025-10-16,MCD,301.8226318359375,2021600
2025-10-17,MCD,304.5509338378906,2194200
2025-10-20,MCD,304.234619140625,2329600
2025-10-21,MCD,303.9479675292969,2461100
2025-10-22,MCD,306.5477294921875,2735700
2025-10-23,MCD,303.4438171386719,2081500
2025-10-24,MCD,302.2773742675781,1994500
2025-10-27,MCD,306.4389953613281,2139700
2025-10-28,MCD,302.88037109375,2336500
2025-10-29,MCD,298.87689208984375,2502300
2025-10-30,MCD,298.9559631347656,3128400
2025-10-31,MCD,295.0019226074219,3582700
2025-11-03,MCD,292.965576171875,3899300
2025-11-04,MCD,295.77294921875,4151300
2025-11-05,MCD,302.15875244140625,6070300
2025-11-06,MCD,294.9821472167969,3544900
2025-11-07,MCD,296.2177734375,3250100
2025-11-10,MCD,295.66424560546875,3824300
2025-11-11,MCD,303.305419921875,2755800
2025-11-12,MCD,303.4141540527344,2818600
2025-11-13,MCD,304.0467834472656,2294300
2025-11-14,MCD,303.5031433105469,3112500
2025-11-17,MCD,301.3975830078125,2435700
2025-11-18,MCD,301.0911560058594,2773800
2025-11-19,MCD,299.26239013671875,2008300
2025-11-20,MCD,300.6661071777344,4205100
2025-11-21,MCD,305.7964782714844,3348900
2025-11-24,MCD,301.3975830078125,3687300
2025-11-25,MCD,306.88385009765625,4189600
2025-11-26,MCD,308.8114318847656,2786600
2025-11-28,MCD,308.23809814453125,1850700
2025-12-01,MCD,301.88360595703125,3354100
2025-12-02,MCD,299.0494384765625,3947800
2025-12-03,MCD,306.0006103515625,4986900
2025-12-04,MCD,306.82598876953125,4632200
2025-12-05,MCD,309.5010681152344,3147200
2025-12-08,MCD,308.0690612792969,3575000
2025-12-09,MCD,309.0635070800781,2355100
